GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Turbo Pressure Control(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Sat Nov 02 16:00:56 GMT+05:30 2019,02-Nov-2019 16:00:55.644,78.37865145,17.47715629,7.58,3.216,506.4609375,142.3,-1.09221876,-0.62090814,11.33221054,0.01946099,-,24.70588303,-0.01941611,-0.11890709,-0.10443896,0.86738914,31.37254906,15.68627453,-,-,-,-,20.82682991,15.38558578,13.63354778,202.80969238,-,-,90,-,33.33333206,61.17647171,-,-,1263,50.46774292,0.58416891,0.00973615,18.57814789,-5.46875,1.5625,-,0,3.21600008,506.4609375,142.30000305,17.47715569,78.37865448,-,0.2879982,-,57,11.60301876,7.90742445,11.39701939,8.77404118,22.33735657,32.19496918,0.06,0.72499996,14.50980377,880,27.2879982,27,22.74509811,1.5,-,12.38203621,8.0760479,34.97750092,6.19823933,1512,1089.33398438,423.70401001,-2.03052902,-,13.82900047,13.89999962,-
Sat Nov 02 16:00:57 GMT+05:30 2019,02-Nov-2019 16:00:56.646,78.37870213,17.47710438,8.19,3.216,506.2401123046875,135.5,-0.1256431,-1.42339349,9.81467438,0.03002423,-,24.70588303,0.02935844,-0.02660424,-0.1678056,0.91488355,31.37254906,15.68627453,-,-,-,-,20.82682991,15.38558578,13.63354778,202.80969238,-,-,90,-,80,61.17647171,-,-,1263,50.46774292,0.58416891,0.00973615,18.57814789,-5.46875,0,-,-3.90625,3.21600008,506.2401123,135.5,17.47710419,78.37870026,-,0.2879982,-,56,11.60301876,7.90742445,11.39701939,8.77404118,22.33735657,32.19496918,0.39999998,0.72499996,14.50980377,880,29.48399734,27,23.13725471,3.5,-,12.38203621,8.0760479,34.97750092,6.19823933,1513,1090.33496094,423.70401001,-2.03052902,-,13.8760004,13.89999962,-
Sat Nov 02 16:00:58 GMT+05:30 2019,02-Nov-2019 16:00:57.644,78.37875777,17.4770536,8.25,3.216,506.3370361328125,132.9,-0.2046939,-0.83051252,9.52122879,0.01602005,-,13.33333397,0.00955527,0.00220987,-0.10102034,0.90413928,32.15686417,20,-,-,-,-,20.82682991,15.38558578,13.63354778,202.80969238,-,-,90,-,80,50.58823395,-,-,1263,50.46774292,0.58416891,0.00973615,18.57814789,-3.125,0,-,-3.90625,3.21600008,506.33703613,132.8999939,17.47705269,78.37876129,-,0.2879982,-,56,11.60301876,7.90742445,11.39701939,8.77404118,22.33735657,32.19496918,0.39999998,0.75999999,3.13725495,880,29.69999886,27,23.13725471,3.5,-,12.38203621,8.0760479,34.97750092,6.19823933,1514,1091.32702637,423.70401001,-2.03052902,-,13.8760004,14,-
Sat Nov 02 16:00:59 GMT+05:30 2019,02-Nov-2019 16:00:58.644,78.37881764,17.47699982,8.87,3.216,506.14349365234375,132.5,0.58820951,-0.70355213,10.24226761,0.05551997,-,13.33333397,0.02348075,0.04982641,-0.08588073,0.91830218,32.15686417,20,-,-,-,-,20.85158157,15.41366863,13.63354778,203.07084656,-,-,90,-,83.92156982,50.58823395,-,-,1066,50.66561508,0.7491833,0.01248639,18.57128143,-3.125,0,-,-2.34375,3.21600008,506.14349365,132.5,17.47699928,78.3788147,-,1.30000114,-,56,11.89309406,7.9273839,11.39578629,8.77499104,22.3937397,32.19148636,0.39999998,0.75999999,3.13725495,883,31.93199921,31,23.13725471,3.5,-,12.37400913,8.08128643,34.95483017,6.21958637,1515,1092.33300781,423.70401001,-1.74045372,-,13.8760004,14,-
Sat Nov 02 16:01:00 GMT+05:30 2019,02-Nov-2019 16:00:59.644,78.37888014,17.47694112,9.53,3.216,506.093994140625,133.9,0.50317001,-0.73948437,10.15363503,0.03329267,-,13.33333397,-0.00597566,0.05483225,-0.06952016,0.8897323,32.15686417,20,-,-,-,-,20.85158157,15.41366863,13.63354778,203.07084656,-,-,90,-,83.92156982,50.58823395,-,-,1066,50.66561508,0.7491833,0.01248639,18.57128143,-5.46875,2.34375,-,-2.34375,3.21600008,506.09399414,133.8999939,17.47694206,78.37888336,-,1.30000114,-,56,11.89309406,7.9273839,11.39578629,8.77499104,22.3937397,32.19148636,0.095,0.77499998,3.13725495,883,34.30799866,31,24.70588303,-1,-,12.37400913,8.08128643,34.95483017,6.21958637,1516,1093.32495117,423.70401001,-1.74045372,-,13.80500031,13.89999962,-
Sat Nov 02 16:01:01 GMT+05:30 2019,02-Nov-2019 16:01:00.645,78.37894762,17.47687875,10.16,3.216,506.215576171875,133.1,-0.64067101,-0.84728086,9.92965698,0.0369727,-,25.88235283,-0.0083292,-0.04333108,-0.09235169,0.88606948,43.13725662,21.56862831,-,-,-,-,20.85158157,15.41366863,13.63354778,203.07084656,-,-,89,-,83.92156982,64.70587921,-,-,1066,50.66561508,0.7491833,0.01248639,18.57128143,-5.46875,2.34375,-,-2.34375,3.21600008,506.21557617,133.1000061,17.47687912,78.3789444,-,1.30000114,-,56,11.89309406,7.9273839,11.39578629,8.77499104,22.3937397,32.19148636,0.095,0.77499998,14.90196133,886,36.57600021,31,24.70588303,-1,-,12.37400913,8.08128643,34.95483017,6.21958637,1517,1094.3260498,423.70401001,-1.74045372,-,13.80500031,13.89999962,-
Sat Nov 02 16:01:02 GMT+05:30 2019,02-Nov-2019 16:01:01.645,78.37902131,17.47681785,10.43,3.216,506.1234130859375,129.6,-0.30171078,-1.55873799,9.80509377,0.05368773,-,25.88235283,0.03895316,0.00147731,-0.15974742,0.9262383,43.13725662,21.56862831,-,-,-,-,20.89077759,15.45242405,13.63354778,203.17298889,-,-,89,-,87.05882263,64.70587921,-,-,1290,50.83441162,0.65546125,0.01092436,18.56542397,-5.46875,2.34375,-,2.34375,3.21600008,506.12341309,129.6000061,17.47681808,78.37902069,-,0.42399979,-,56,12.32820797,10.40324688,11.39543438,8.77526188,29.38770294,32.19049072,0.095,0.77499998,14.90196133,886,37.54800034,37,14.11764717,-12,-,12.37046528,8.08360195,34.94481659,6.24454784,1518,1095.3260498,423.70401001,-1.30533981,-,13.80500031,13.89999962,-
Sat Nov 02 16:01:03 GMT+05:30 2019,02-Nov-2019 16:01:02.645,78.37910333,17.47675675,10.28,3.216,506.037353515625,126.7,0.31752044,-1.18863654,9.74880028,0.02064389,-,14.90196133,-0.00750329,0.01246574,-0.13288681,0.88313925,32.15686417,21.56862831,-,-,-,-,20.89077759,15.45242405,13.63354778,203.17298889,-,-,89,-,87.05882263,64.70587921,-,-,1290,50.83441162,0.65546125,0.01092436,18.56542397,-2.34375,0.78125,-,2.34375,3.21600008,506.03735352,126.69999695,17.47675705,78.37910461,-,0.42399979,-,56,12.32820797,10.40324688,11.39543438,8.77526188,29.38770294,32.19049072,0.89499998,0.77999997,4.70588255,886,37.00799942,37,14.11764717,-12,-,12.37046528,8.08360195,34.94481659,6.24454784,1519,1096.32702637,423.70401001,-1.30533981,-,13.75800037,13.89999962,-
Sat Nov 02 16:01:04 GMT+05:30 2019,02-Nov-2019 16:01:03.645,78.37917706,17.47670292,10.43,3.216,505.747314453125,126.9,0.52113611,-1.32877207,9.6242342,0.02864346,-,14.90196133,0.03817432,0.05629738,-0.14912526,0.92550582,32.15686417,16.86274529,-,-,-,-,20.92978287,15.49103928,13.63354778,203.10037231,-,-,89,-,87.05882263,55.68627548,-,-,1695,50.96880341,0.51324332,0.00855406,18.5607605,-2.34375,0.78125,-,2.34375,3.21600008,505.74731445,126.90000153,17.47670364,78.37917328,-,0.00799942,-,56,7.97707558,15.85742474,11.39701843,8.77404213,44.79498672,32.19496536,0.89499998,0.77999997,4.70588255,888,37.54800034,37,14.11764717,-12,-,12.3767252,8.07951355,34.96250153,6.27184582,1520,1097.32702637,423.70401001,-5.65647221,-,13.75800037,13.89999962,-
Sat Nov 02 16:01:05 GMT+05:30 2019,02-Nov-2019 16:01:04.646,78.37925591,17.47664572,10.42,3.216,505.755126953125,127.2,0.08036804,-1.57191312,9.95720577,0.04109147,-,14.90196133,0.00595081,0.01759367,-0.1447299,0.89498228,32.15686417,16.86274529,-,-,-,-,20.92978287,15.49103928,13.63354778,203.10037231,-,-,89,-,27.45098114,55.68627548,-,-,1695,50.96880341,0.51324332,0.00855406,18.5607605,-2.34375,0,-,0,3.21600008,505.75512695,127.19999695,17.47664642,78.3792572,-,0.00799942,-,56,7.97707558,15.85742474,11.39701843,8.77404213,44.79498672,32.19496536,0.91499996,0.77999997,4.70588255,888,37.51200104,37,14.90196133,5,-,12.3767252,8.07951355,34.96250153,6.27184582,1521,1098.3260498,423.70401001,-5.65647221,-,13.73499966,13.89999962,-
Sat Nov 02 16:01:06 GMT+05:30 2019,02-Nov-2019 16:01:05.644,78.37934097,17.47658839,10.35,3.216,505.531494140625,125.1,0.45645815,-1.62820685,10.17519379,0.0718355,-,14.50980377,0.07963265,0.04262288,-0.17891613,0.9634769,14.90196133,7.45098066,-,-,-,-,20.92978287,15.49103928,13.63354778,203.10037231,-,-,89,-,27.45098114,23.92156792,-,-,1695,50.96880341,0.51324332,0.00855406,18.5607605,-2.34375,0,-,0,3.21600008,505.53149414,125.09999847,17.4765892,78.37934113,-,0.00799942,-,56,7.97707558,15.85742474,11.39701843,8.77404213,44.79498672,32.19496536,0.91499996,0.77999997,4.31372547,888,37.26000214,37,14.90196133,5,-,12.3767252,8.07951355,34.96250153,6.27184582,1522,1099.33105469,423.70401001,-5.65647221,-,13.73499966,13.89999962,-
Sat Nov 02 16:01:07 GMT+05:30 2019,02-Nov-2019 16:01:06.644,78.37941474,17.47653836,10.19,3.216,505.43927001953125,124.5,0.48640162,-1.47609401,9.31162453,-0.01593377,-,14.50980377,-0.03944794,0.03187864,-0.15706135,0.84675533,14.90196133,7.45098066,-,-,-,-,20.96618271,15.52772808,13.63354778,203.00517273,-,-,88,-,35.29411697,23.92156792,-,-,765.5,51.09359741,0.47819522,0.00796992,18.55643082,-2.34375,0,-,-1.5625,3.21600008,505.43927002,124.5,17.4765377,78.37941742,-,1.26000214,-,55,5.65647173,17.01965523,11.39901352,8.77250671,48.07812119,32.20060349,0.91499996,0.77999997,4.31372547,891,36.68399811,36,14.90196133,5,-,12.38504601,8.07408524,34.98600388,6.29876471,1523,1100.3260498,423.70401001,-7.97707605,-,13.73499966,13.89999962,-
Sat Nov 02 16:01:08 GMT+05:30 2019,02-Nov-2019 16:01:07.645,78.37949826,17.47648347,10.12,3.216,505.451171875,123.7,0.60857105,-1.59706569,9.8242569,0.04737291,-,14.50980377,0.03551944,0.05031479,-0.16084626,0.92135453,14.90196133,7.45098066,-,-,-,-,20.96618271,15.52772808,13.63354778,203.00517273,-,-,88,-,35.29411697,23.92156792,-,-,765.5,51.09359741,0.47819522,0.00796992,18.55643082,-3.125,-3.125,-,-1.5625,3.21600008,505.45117188,123.69999695,17.4764843,78.37950134,-,1.26000214,-,55,5.65647173,17.01965523,11.39901352,8.77250671,48.07812119,32.20060349,0.82499999,0.77999997,4.31372547,891,36.43199921,36,14.50980377,0.5,-,12.38504601,8.07408524,34.98600388,6.29876471,1524,1101.32995605,423.70401001,-7.97707605,-,13.75800037,13.80000019,-
Sat Nov 02 16:01:09 GMT+05:30 2019,02-Nov-2019 16:01:08.645,78.37957102,17.4764368,9.79,3.216,505.14288330078125,123.8,0.64210773,-1.35751772,9.68172646,0.01772565,-,14.50980377,0.0578947,0.05702994,-0.15254389,0.94491863,14.50980377,7.45098066,-,-,-,-,20.96618271,15.52772808,13.63354778,202.75550842,-,-,88,-,35.29411697,26.27450943,-,-,765.5,51.15410995,0.23328504,0.00388808,18.55433083,-3.125,-3.125,-,-1.5625,3.21600008,505.1428833,123.80000305,17.47643661,78.37957001,-,1.26000214,-,55,6.09158516,33.94453812,11.40701103,8.76635647,95.88852692,32.22319412,0.82499999,0.77999997,4.31372547,894,35.24399948,36,14.50980377,0.5,-,12.42361355,8.04902077,35.09495544,6.29876471,1525,1102.32702637,423.70401001,-7.54196262,-,13.75800037,13.80000019,-
Sat Nov 02 16:01:10 GMT+05:30 2019,02-Nov-2019 16:01:09.645,78.37964723,17.47638792,9.67,3.216,504.9815673828125,123.4,-0.09689737,-1.15629756,10.03146553,0.0345162,-,14.50980377,-0.00862935,0.04701826,-0.17073584,0.87508112,14.50980377,7.45098066,-,-,-,-,20.99759102,15.56071472,13.63354778,202.75550842,-,-,88,-,37.25490189,26.27450943,-,-,740,51.15410995,0.23328504,0.00388808,18.55433083,-3.125,-3.125,-,-1.5625,3.21600008,504.98156738,123.40000153,17.47638702,78.3796463,-,1.24399948,-,55,6.09158516,33.94453812,11.40701103,8.76635647,95.88852692,32.22319412,0.82499999,0.77999997,4.31372547,894,34.81200027,34,14.50980377,8,-,12.42361355,8.04902077,35.09495544,6.32438278,1526,1103.3260498,423.70401001,-7.54196262,-,13.75800037,13.80000019,-
Sat Nov 02 16:01:11 GMT+05:30 2019,02-Nov-2019 16:01:10.644,78.37973172,17.47633612,10.01,3.216,504.5322265625,122.9,1.15593791,-1.71324635,12.33232307,0.29364854,-,21.17647171,0.04477799,0.05471016,-0.11835764,0.93624991,22.74509811,7.45098066,-,-,-,-,20.99759102,15.56071472,13.63354778,202.75550842,-,-,88,-,37.25490189,26.27450943,-,-,740,51.15410995,0.23328504,0.00388808,18.55433083,-5.46875,0,-,-1.5625,3.21600008,504.53222656,122.90000153,17.47633553,78.37973022,-,1.24399948,-,55,6.09158516,33.94453812,11.40701103,8.76635647,95.88852692,32.22319412,0.08,0.78999996,11.37254906,894,36.0359993,34,14.50980377,8,-,12.42361355,8.04902077,35.09495544,6.32438278,1527,1104.3380127,423.70401001,-7.54196262,-,13.82900047,13.89999962,-
Sat Nov 02 16:01:12 GMT+05:30 2019,02-Nov-2019 16:01:11.644,78.3798057,17.47629086,10.05,3.216,504.3525390625,123.2,0.34746391,-1.65096378,9.34276581,0.00931581,-,21.17647171,-0.02080972,0.04958222,-0.13752636,0.86787754,22.74509811,7.45098066,-,-,-,-,21.03125,15.59536552,13.63354778,202.48345947,-,-,88,-,37.25490189,23.92156792,-,-,1060.5,51.20398331,0.18792827,0.00313214,18.55259895,-5.46875,0,-,-1.5625,3.21600008,504.35253906,123.19999695,17.47629166,78.37980652,-,1.0359993,-,55,5.07632065,39.79614639,11.40741539,8.76604557,112.41849518,32.22433853,0.08,0.78999996,11.37254906,896,36.18000031,35,14.50980377,8,-,12.42383575,8.04887676,35.09558105,6.35003757,1528,1105.32800293,423.70401001,-8.55722713,-,13.82900047,13.89999962,-
Sat Nov 02 16:01:13 GMT+05:30 2019,02-Nov-2019 16:01:12.645,78.37988407,17.47624158,9.93,3.216,504.2144775390625,122.7,-0.39513445,-1.72881699,9.61465263,0.05101088,-,21.17647171,0.0213891,-0.05016833,-0.11066575,0.91378474,22.74509811,7.45098066,-,-,-,-,21.03125,15.59536552,13.63354778,202.48345947,-,-,88,-,30.19607925,23.92156792,-,-,1060.5,51.20398331,0.18792827,0.00313214,18.55259895,-5.46875,-0.78125,-,0.78125,3.21600008,504.21447754,122.69999695,17.47624207,78.37988281,-,1.0359993,-,55,5.07632065,39.79614639,11.40741539,8.76604557,112.41849518,32.22433853,0.815,0.79999995,11.37254906,896,35.7480011,35,14.50980377,2,-,12.42383575,8.04887676,35.09558105,6.35003757,1529,1106.33203125,423.70401001,-8.55722713,-,13.80500031,13.89999962,-
Sat Nov 02 16:01:14 GMT+05:30 2019,02-Nov-2019 16:01:13.645,78.37996927,17.47619536,10.32,3.216,503.9796142578125,120.2,0.13785952,-1.08084011,10.11291122,0.05660725,-,21.96078491,0.03860807,0.00672734,-0.08746794,0.93454063,36.07843018,18.4313736,-,-,-,-,21.03125,15.59536552,13.63354778,202.48345947,-,-,88,-,30.19607925,61.5686264,-,-,1060.5,51.20398331,0.18792827,0.00313214,18.55259895,-5.46875,-0.78125,-,0.78125,3.21600008,503.97961426,120.19999695,17.47619629,78.37996674,-,1.0359993,-,55,5.07632065,39.79614639,11.40741539,8.76604557,112.41849518,32.22433853,0.815,0.79999995,10.58823586,896,37.15199661,35,14.50980377,2,-,12.42383575,8.04887676,35.09558105,6.35003757,1530,1107.3260498,423.70401001,-8.55722713,-,13.80500031,13.89999962,-
Sat Nov 02 16:01:15 GMT+05:30 2019,02-Nov-2019 16:01:14.645,78.38004802,17.4761479,10.19,3.216,503.4267578125,120.4,0.49598357,-1.80786777,10.13447189,0.06960148,-,21.96078491,0.09341072,0.04799501,-0.23825367,0.96567452,36.07843018,18.4313736,-,-,-,-,21.0671463,15.63167286,13.63354778,202.26925659,-,-,88,-,30.58823586,61.5686264,-,-,1213,51.27731323,0.27701643,0.00461694,18.55005455,-5.46875,-0.78125,-,3.90625,3.21600008,503.42675781,120.40000153,17.47614861,78.38005066,-,1.15199661,-,55,5.22135878,27.79180527,11.41322327,8.76158428,78.50792694,32.24074554,0.815,0.79999995,10.58823586,899,36.68399811,36,14.50980377,2,-,12.4512291,8.03116798,35.172966,6.37675142,1531,1108.32800293,423.70401001,-8.41218948,-,13.80500031,13.89999962,-
Sat Nov 02 16:01:16 GMT+05:30 2019,02-Nov-2019 16:01:15.645,78.38013316,17.47609639,10.04,3.216,503.24169921875,122.1,0.3019498,-0.84847867,9.47571468,0.01233037,-,21.96078491,0.01117193,0.0384717,-0.08417141,0.90658116,36.07843018,18.4313736,-,-,-,-,21.0671463,15.63167286,13.63354778,202.26925659,-,-,88,-,30.58823586,61.5686264,-,-,1213,51.27731323,0.27701643,0.00461694,18.55005455,-5.46875,2.34375,-,3.90625,3.21600008,503.24169922,122.09999847,17.47609711,78.38013458,-,1.15199661,-,55,5.22135878,27.79180527,11.41322327,8.76158428,78.50792694,32.24074554,0.88999999,0.79999995,10.58823586,899,36.14399719,36,14.50980377,-1.5,-,12.4512291,8.03116798,35.172966,6.37675142,1532,1109.33300781,423.70401001,-8.41218948,-,13.75800037,13.89999962,-
Sat Nov 02 16:01:17 GMT+05:30 2019,02-Nov-2019 16:01:16.647,78.38021127,17.47604851,10.57,3.216,503.14996337890625,122.7,0.96190417,-1.57430863,10.25783825,0.08142859,-,22.74509811,-0.03917993,0.0112448,-0.09174122,0.85603446,38.82352829,19.2156868,-,-,-,-,21.0671463,15.63167286,13.63354778,202.26925659,-,-,88,-,30.58823586,58.4313736,-,-,1213,51.27731323,0.27701643,0.00461694,18.55005455,-5.46875,2.34375,-,3.90625,3.21600008,503.14996338,122.69999695,17.47604942,78.38021088,-,1.15199661,-,55,5.22135878,27.79180527,11.41322327,8.76158428,78.50792694,32.24074554,0.88999999,0.79999995,12.15686321,902,38.05199814,36,14.50980377,-1.5,-,12.4512291,8.03116798,35.172966,6.37675142,1533,1110.32897949,423.70401001,-8.41218948,-,13.75800037,13.89999962,-
Sat Nov 02 16:01:18 GMT+05:30 2019,02-Nov-2019 16:01:17.644,78.38029262,17.47599431,10.76,3.216,507.290283203125,123.5,0.28757694,-1.07245588,10.01589584,0.03299536,-,22.74509811,0.03792088,0.03798332,-0.12910189,0.92880225,38.82352829,19.2156868,-,-,-,-,21.10765457,15.67140293,13.63354778,202.14718628,-,-,88,-,38.03921509,58.4313736,-,-,1309,51.38893509,0.42246857,0.00704114,18.54618263,-5.46875,2.34375,-,1.5625,3.21600008,507.2902832,123.5,17.47599411,78.3802948,-,0.05199814,-,54,6.96181154,18.7440033,11.41582108,8.75959015,52.94916153,32.24808121,0.88999999,0.79999995,12.15686321,902,38.73600006,38,18.03921509,18.5,-,12.46242619,8.02395248,35.20459366,6.4040699,1534,1111.3260498,423.70401001,-6.67173624,-,13.75800037,13.89999962,-
Sat Nov 02 16:01:19 GMT+05:30 2019,02-Nov-2019 16:01:18.644,78.38038584,17.47593481,11.17,3.216,505.228271484375,123.0,0.49119258,-1.3036195,9.84581661,0.01039138,-,19.6078434,0.02137403,0.04506476,-0.09479356,0.91561604,30.98039246,19.2156868,-,-,-,-,21.10765457,15.67140293,13.63354778,202.14718628,-,-,88,-,38.03921509,58.4313736,-,-,1309,51.38893509,0.42246857,0.00704114,18.54618263,-5.46875,0,-,1.5625,3.21600008,505.22827148,123,17.47593498,78.38038635,-,0.05199814,-,54,6.96181154,18.7440033,11.41582108,8.75959015,52.94916153,32.24808121,0.82999998,0.79999995,9.4117651,902,40.21199799,38,18.03921509,18.5,-,12.46242619,8.02395248,35.20459366,6.4040699,1535,1112.32800293,423.70401001,-6.67173624,-,13.85299969,13.89999962,-
Sat Nov 02 16:01:20 GMT+05:30 2019,02-Nov-2019 16:01:19.645,78.38046764,17.47588275,11.13,3.216,503.9638671875,123.8,0.74152011,-1.95279431,9.70568085,0.022425,-,19.6078434,-0.004,0.07497771,-0.17708473,0.87691242,30.98039246,7.45098066,-,-,-,-,21.15274429,15.71453857,13.63354778,201.90615845,-,-,87,-,38.03921509,24.31372643,-,-,1096.5,51.45355606,0.25722978,0.00428716,18.54393959,-5.46875,0,-,1.5625,3.21600008,503.96386719,123.80000305,17.47588348,78.38047028,-,0.21199799,-,54,3.91601896,32.49500275,11.42328835,8.75386429,91.79379272,32.26917648,0.82999998,0.79999995,9.4117651,904,40.06800079,40,18.03921509,18.5,-,12.49800873,8.00110817,35.30510712,6.43221474,1536,1113.32800293,423.70401001,-9.7175293,-,13.85299969,13.89999962,-
Sat Nov 02 16:01:21 GMT+05:30 2019,02-Nov-2019 16:01:20.644,78.38055289,17.47582955,10.51,3.216,503.13006591796875,124.0,0.7175653,-2.98764086,9.8613863,0.07190317,-,19.6078434,0.02829412,0.08059403,-0.29893422,0.88020897,30.98039246,7.45098066,-,-,-,-,21.15274429,15.71453857,13.63354778,201.90615845,-,-,87,-,21.17647171,24.31372643,-,-,1096.5,51.45355606,0.25722978,0.00428716,18.54393959,-5.46875,0,-,0,3.21600008,503.13006592,124,17.47583008,78.3805542,-,0.21199799,-,54,3.91601896,32.49500275,11.42328835,8.75386429,91.79379272,32.26917648,0.91499996,0.81,9.4117651,904,37.83599854,40,12.94117641,-1,-,12.49800873,8.00110817,35.30510712,6.43221474,1537,1114.3260498,423.70401001,-9.7175293,-,13.82900047,13.89999962,-
Sat Nov 02 16:01:22 GMT+05:30 2019,02-Nov-2019 16:01:21.645,78.38063034,17.47577687,9.24,3.216,503.16845703125,124.2,0.70678568,-2.74090672,9.56195259,0.056508,-,12.54901981,0.01948036,0.04579732,-0.2916086,0.87544733,14.90196133,7.45098066,-,-,-,-,21.15274429,15.71453857,13.63354778,201.90615845,-,-,87,-,21.17647171,14.11764717,-,-,1096.5,51.45355606,0.25722978,0.00428716,18.54393959,0.78125,0,-,0,3.21600008,503.16845703,124.19999695,17.47577667,78.38063049,-,0.21199799,-,54,3.91601896,32.49500275,11.42328835,8.75386429,91.79379272,32.26917648,0.91499996,0.81,2.74509811,904,33.26399994,40,12.94117641,-1,-,12.49800873,8.00110817,35.30510712,6.43221474,1538,1115.3260498,423.70401001,-9.7175293,-,13.82900047,13.89999962,-
Sat Nov 02 16:01:23 GMT+05:30 2019,02-Nov-2019 16:01:22.645,78.38069036,17.47573661,8.14,3.216,502.09307861328125,124.3,0.48879713,-2.95649958,10.02308178,0.08540684,-,12.54901981,0.05412763,0.05373341,-0.30833542,0.90621483,14.90196133,7.45098066,-,-,-,-,21.17380905,15.73982334,13.63354778,201.62765503,-,-,88,-,21.17647171,14.11764717,-,-,715.5,51.51031876,0.20749126,0.00345819,18.5419693,0.78125,0,-,0,3.21600008,502.09307861,124.30000305,17.47573662,78.38069153,-,3.26399994,-,54,3.77098107,42.40473938,11.4236927,8.75355434,119.78739929,32.27031708,0.91499996,0.81,2.74509811,907,29.30400085,30,12.94117641,-1,-,12.49812794,8.00103188,35.30544662,6.45890236,1539,1116.33898926,423.70401001,-9.86256599,-,13.82900047,13.89999962,-
Sat Nov 02 16:01:24 GMT+05:30 2019,02-Nov-2019 16:01:23.645,78.38074648,17.47569899,6.82,3.216,501.278564453125,124.9,0.48161069,-2.81037569,9.71646023,0.06501123,-,12.54901981,0.07416511,0.05409969,-0.28611439,0.93356401,14.90196133,7.45098066,-,-,-,-,21.17380905,15.73982334,13.63354778,201.62765503,-,-,88,-,21.17647171,14.11764717,-,-,715.5,51.51031876,0.20749126,0.00345819,18.5419693,-0.78125,-0.78125,-,0,3.21600008,501.27856445,124.90000153,17.47569847,78.38074493,-,3.26399994,-,54,3.77098107,42.40473938,11.4236927,8.75355434,119.78739929,32.27031708,0.88999999,0.83499998,2.74509811,907,24.55200005,30,12.54901981,6.5,-,12.49812794,8.00103188,35.30544662,6.45890236,1540,1117.32800293,423.70401001,-9.86256599,-,13.80500031,13.39999962,-
Sat Nov 02 16:01:25 GMT+05:30 2019,02-Nov-2019 16:01:24.645,78.38079647,17.47566633,6.2,3.216,500.33135986328125,126.1,0.49478585,-2.53609324,9.26730824,0.05657092,-,14.50980377,0.04263012,0.06044856,-0.24264903,0.91183132,14.50980377,7.45098066,-,-,-,-,21.17380905,15.73982334,13.63354778,201.39601135,-,-,88,-,21.17647171,25.49019623,-,-,715.5,51.5640831,0.21350661,0.00355844,18.54010391,-0.78125,-0.78125,-,0,3.21600008,500.33135986,126.09999847,17.47566605,78.38079834,-,3.26399994,-,54,5.94654703,30.90752029,11.43058968,8.7482729,87.30937958,32.28980255,0.88999999,0.83499998,3.13725495,910,22.31999779,30,12.54901981,6.5,-,12.53071117,7.98022699,35.39748764,6.45890236,1541,1118.32702637,423.70401001,-7.68700075,-,13.80500031,13.39999962,-
